	J1_p1_rep1_B	J1_p1_rep2_B	J4_p1_rep1_B	J4_p1_rep2_B	J8_p1_rep1_B	J8_p1_rep2_B	J11_p1_rep1_B	J11_p1_rep2_B	J14_p1_rep1_B	J14_p1_rep2_B	J1_p2_rep1_B	J1_p2_rep2_B	J4_p2_rep1_B	J4_p2_rep2_B	J8_p2_rep1_B	J8_p2_rep2_B	J11_p2_rep1_B	J11_p2_rep2_B	J14_p2_rep1_B	J14_p2_rep2_B	J1_p3_rep1_B	J1_p3_rep2_B	J4_p3_rep1_B	J4_p3_rep2_B	J8_p3_rep1_B	J8_p3_rep2_B	J11_p3_rep1_B	J11_p3_rep2_B	J14_p3_rep1_B	J14_p3_rep2_B
SLC25A13	10.438537471158	8.68429227827095	14.6643276441951	13.1546468258228	12.3161226525663	9.07743464299557	8.46800453240184	9.50884765717032	6.61820418097341	5.83346148689396	8.67791605381941	9.56468743679258	7.96341551822828	8.62853385593055	9.60234565533636	10.6337334260477	12.7507879889363	10.8243352795618	11.7353669218491	10.6986495037059	7.33871820098545	7.74828694305117	7.59211065667347	7.57158319435018	6.95864501333887	7.31869828442734	6.87392963651865	6.46204106301656	7.06309525285879	5.98426307499748
ST7	13.674484087217	14.1766351718709	19.8517830513331	17.0367480659321	19.4987109959656	21.5302298094612	20.2244174915531	21.8579467667215	19.2360649983139	19.584779845633	15.5553881841015	17.060630993705	13.1583730533548	12.4141318841515	12.2763462270408	13.4676633605309	14.4218123095917	13.5508423735646	12.2984996343284	9.85404127530787	13.3254814267227	11.3361217629006	14.327946554474	14.816271514266	14.4937944364634	13.2762735810366	13.7116483937021	16.2836560276248	14.6851167767271	17.1584629847546
CDC27	72.1472868936781	68.6247878945976	60.5156000303148	60.6128903582123	69.3708333211693	67.3355972771462	72.7845151475492	71.3458880115636	52.9456334477873	55.7261564804911	72.7920596574271	69.8593955189055	58.8355875934984	71.7674879445652	62.7690173890934	72.4864829327537	81.9948877954572	76.1277542538989	66.8663068232327	55.332077901979	45.1331169360605	39.6391021049996	39.4020932814699	37.759156190955	42.4279217726486	42.5955984807941	39.4327269804915	41.2470706149993	35.5038254710368	37.8815143709746
SLC4A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399764414513072	0.122017109941975	0	0	0	0	0	0	0	0.0483239237037421	0	0	0	0.0470873016857253	0
CALCR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0470873016857253	0
HCCS	29.6163156158436	34.8787608350121	32.2776798559556	32.2732975180153	30.6268182776206	35.5419953434702	33.5091036496473	33.3695585484549	38.0801286720624	40.0279796336463	32.0277726522407	31.3978608790824	31.0104769003948	34.6510962785782	28.5038049979458	28.8230142863925	27.0267898521474	28.1330600898044	30.6163905174236	29.5048693344389	30.4964511907617	29.8592521220021	25.7074632994956	24.2949060757845	24.1136379281673	26.9126735855926	27.1888466873015	24.6794972513079	26.0863651338918	26.4210860292342
DVL2	97.7823928693591	101.80444806647	92.227713530847	99.1885749406893	104.90502701854	99.8969424393343	90.8899153144464	85.5796289145329	95.6585050465311	95.564430049523	88.6131531062694	84.3923128256929	79.2125625960237	68.8000027560176	73.7864455620583	73.2768171802461	100.298064372303	90.0666388355987	97.5382135963522	103.392417469408	68.1685379558204	73.1835150901602	74.4315152353621	70.6132432690484	73.0174487163544	73.6516621004275	72.3603842987097	66.4765288078406	66.2518334718154	67.7463744339337
PRSS22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UPF1	196.632915154372	191.38481080646	185.465366982093	185.560886253648	164.142307210308	141.400238145369	164.843821564089	146.619343533698	141.782297261623	137.252337748546	173.066274289831	161.991331747515	168.168598296703	160.837697219277	139.436166647753	164.263197923421	185.588024221743	158.433548926793	168.500081025426	179.494920384441	164.387287702074	162.85576276035	155.830473794887	137.473614867854	154.153316614937	153.382877802205	135.821484692998	124.359917904223	128.312897093601	103.821318820003
SKAP2	80.7894248930554	81.7928180339324	81.0375792128248	82.607798234186	73.1337902643539	71.6259270835372	63.7519769796539	63.7269976527129	61.9565729864973	64.0257968073727	82.9769808238918	84.2909203793664	53.4485712135204	69.6217678851539	70.3498165906748	71.2380186662294	66.6823505832891	66.4266990505181	56.1208881836436	45.8871763869886	67.0677302256725	63.5926477155298	63.3797085832425	61.3298238742364	57.4571452837494	55.4130012963785	55.4824320661863	58.777075626374	59.7537858391854	56.624677964363
SLC25A5	118.302615484173	119.045600073276	164.274807572279	152.412445189567	145.315533348441	172.000676779204	171.238374700986	169.336630259499	144.762525513578	156.292661188735	155.3807708352	155.991264748739	154.784907427803	137.846991586959	162.013808216516	149.08854051292	164.448559924296	164.904152747448	138.875287787956	145.794174447767	185.614122391858	190.236980430138	226.357818202054	234.579498534664	189.422049090877	196.981409010865	154.473463141089	146.800386672313	140.443998626895	141.34660017208
MCUB	58.213053153109	59.2797342473278	59.1016841417561	54.437396993035	49.9184440254457	56.8581602762757	60.9293088021866	59.5041243142801	56.0001892236212	60.4213815796984	84.3189266054103	87.4340862154856	103.243340012795	109.112147701979	99.9654721381859	94.0645667349258	72.4171547505619	81.7441546348036	92.2889042706539	75.4756289206753	89.3285087686617	88.1131411511612	80.1976752277723	79.7649829561325	69.7797458282036	75.3554860396593	76.7179646932885	81.6348272588528	90.6901430467069	90.0462226851036
HOXA11	0.0485513370751535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR2J	31.3607651569539	31.5692903211406	35.9389140553865	34.252839226853	33.7701543599216	33.2152817474148	36.7168644141833	35.5557075921204	42.9623269871036	46.3708019040301	40.7441578184637	36.6770275844781	44.9267797366022	43.6339022124031	49.3312927243704	43.4703824341514	48.8672424462111	46.4343560219087	49.3935272582801	69.5257588822276	35.8647235547826	35.9733119591987	36.7458155782996	37.8342136243599	32.3847607092998	34.7491020079183	36.3827275761452	34.944174499439	40.4343368305491	38.5911576431701
DHX33	21.2654856389172	19.3980659041813	26.5816187049046	26.6053789499759	26.430617196879	20.187130773229	15.9682371182435	16.1827593668613	14.3055028834887	14.2753813622364	12.8379479765267	12.5726633444765	11.9919668980379	12.6917058833264	15.414291709882	16.9100347339029	20.2548402503678	18.6362376275474	21.5469032007721	18.8898030299807	15.003601655348	14.929626061001	22.53607530367	22.0563510444114	19.1362737866819	17.4641953771256	14.883285150498	15.8457496279289	12.7135714551458	15.017112999522
MEOX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THSD7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIG3	39.3081335227858	33.3726968861011	36.4681225736756	34.3454716273306	34.9625294202674	31.4580529814499	22.4083561842906	23.1522722102426	26.1755066283792	28.749954092318	27.5139143584731	23.6085551774655	20.4046127387356	18.3527545507094	20.3918444656404	24.3376575555558	23.6627781310471	22.0596889506352	23.6161204737136	17.0150318708548	17.1122600184312	18.7721149456251	12.9589640696093	13.3355332008666	13.0005851940177	11.4524075006317	11.6470145278763	13.3320843995332	11.4615201033224	11.2532373465967
RPAP3	47.5803103336504	49.934680600058	48.8002969536851	47.2044561338206	48.3380566054261	40.5549070119902	37.1382484492481	39.2461445229173	43.0692364392578	47.9007813151455	46.2076664102858	45.7955882574344	39.2549541427959	41.4534854030949	43.9180967078279	46.7324600565781	46.3054932229794	43.297341118247	43.0938064015442	33.976570494191	32.1680481143195	36.0484325460247	30.4645452932341	31.6689697085429	29.3809456118752	29.3522396804017	31.0861192937205	31.3134011085537	32.4902381631504	33.2521787846558
ACSM3	67.4319810369392	66.9228553970191	31.6672721680664	32.678934376728	20.3216023767344	15.3268645230838	16.2823597625645	16.0548919433969	20.0246494811083	18.3516904256392	56.8689783291895	59.0398075714129	61.233512536899	69.3866517509843	34.1555434960314	34.3945309314612	51.5827332279698	37.7233190311255	66.3779286728785	69.6252228893323	23.9833387873872	19.806794726435	13.775356221868	14.3906168590358	13.8032455667369	11.4783520924336	10.033482294447	12.7291897173773	14.226957331325	12.6719593378673
REXO5	0.436962033676381	0.188788962571108	0.646361549055432	0.338383198091904	0.490465061385384	0.632259129362876	0.645181297706807	0.472489324579892	0.305455577583388	0.569118193843313	0.268389156303693	0.304177338979269	0.0936872413909209	0.319575327997428	0.353770629407129	0.27983509015915	0.549076994738886	0.510581852809517	0.714565667372543	0.752248793229322	0.856183790114969	0.566947825101305	3.41164466217606	2.76527386228441	3.23770288815072	2.63318245154	1.53435929386577	1.06554932422082	0.98883333540023	0.790374368395894
CIAPIN1	24.2756685375767	22.0883086208196	25.1677028163459	25.9286125537921	19.8365869271422	20.4129376051443	22.3797262642049	22.5318346659036	22.7564405299624	23.191566399115	25.7653590051545	25.0439342426265	21.1733165543481	19.6767094809845	20.2660031988941	17.829492887283	21.5970284597295	20.2190413712569	20.4200881099154	22.8600049942466	29.8033500273353	28.819847775983	29.6957239609127	28.475736796143	23.0988355303887	24.1633213200141	22.769891920968	20.9328883371122	22.6960794125196	20.7190995143781
SPPL2B	78.1676526909971	64.763581637612	50.4565984231397	51.1804587114005	44.2508477605479	17.7484169885436	20.4441823710844	20.7009385331565	29.0691891333525	28.5981892406265	23.4393196505225	21.5289961033105	34.7579665560317	26.8899811700693	20.4176191829257	27.3438859526941	36.6661415375634	33.8515768412709	66.7844066044339	59.0933218681256	23.6861207002472	22.2517572221844	19.5568926409247	21.2662727980444	28.6077628326153	19.9424847432809	19.3329271027087	22.3765358086371	20.5300635349762	17.9527892249924
FAM214B	17.8668920436565	19.1620797009674	10.301387188071	11.7588161336937	11.989145944976	10.3871142681044	10.7664629054823	11.2216214587724	9.82548774559899	8.15736077842082	12.3011696639193	11.6601313275387	7.26076120779637	8.08069043650638	6.31733266798445	5.99646621769608	13.5438992035592	10.7732770942808	14.0714469882593	15.170350663458	10.681912048101	10.1578151997317	8.55313732207518	8.19706180605736	9.5198129696372	9.64209456519793	10.801889428815	10.9648462718207	10.3121190691738	8.46829680424172
COPZ2	0.194205348300614	0.141591721928331	2.82783177711752	2.49557608592779	5.50410791110264	7.09033452214082	4.03238311066754	4.31146508679151	2.85091872411162	4.22095993767124	0.0894630521012311	0.101392446326423	0.562123448345526	0.228268091426734	2.52693306719378	2.43856292852974	0.488068439767898	1.63386192899045	0.879465436766207	0.208957998119256	0.489247880065696	0.330719564642428	2.40256666350426	2.56775430069267	2.56116795629833	3.75615732057911	3.83589823466443	3.81535403188744	4.6616428668868	4.29060371414914
PRKAR2B	0.097102674150307	0.377577925142215	0.161590387263858	0.338383198091904	0.435968943453674	0.0451613663830625	0.0403238311066754	0.177183496717459	0.152727788791694	0.189706064614438	0.760435942860464	1.04772194537304	0.374748965563684	0.730457892565549	0.353770629407129	0.399764414513072	0.305042774854937	0.204232741123807	0.41224942348416	0.33433279699081	0.407706566721414	0.377965216734204	0.144153999810256	0.164599634659786	0.241619618518711	0.271062899423235	0.0920615576319462	0.206235353074997	0.235436508428626	0.338731872169669
MSL3	88.9946008587563	84.5774552318562	81.6435431650643	77.2782628642385	64.4689075132121	40.8710365766716	38.6302302001951	36.4702697410104	40.2692269780767	41.4982016344082	58.3299099700026	60.4298980105482	73.1697355263093	82.1765129136242	56.7549166891723	64.8417880340202	70.7699237663453	63.1079170072562	86.9571450602587	72.2158841500149	62.297563395032	60.1909607649219	48.4837952695161	48.8202516400926	49.9669371096694	40.5432650994467	37.4997411420794	42.8625808807535	42.9907064390672	40.7042799723885
CREBBP	346.41379003122	320.186080520599	273.572525637712	280.054394320812	251.063615311385	221.651986208071	197.183534111643	201.044207608744	180.473337088852	188.188416097522	293.036227157582	291.97644793799	264.947518653524	306.290125076392	231.719762261669	286.191344349908	342.196984832268	300.017896710872	295.830186292233	227.889592748861	199.490823096788	197.675808351988	202.58442106668	195.708965610486	171.839872690507	174.138551243755	158.31519194107	182.930758177522	142.53326220269	150.961504363616
TSPOAP1	8.69068933645247	7.22117781834487	6.62520587781818	9.09404844871992	10.8872344403969	1.85161602170556	3.18558265742736	3.51413935156294	3.56364840513953	3.74669477613514	2.90754919329001	3.37974821088077	1.31162137947289	1.73483749484318	1.51615984031627	1.63903409950359	1.89126520410061	2.14444378179997	3.49037845216588	2.08957998119256	0.28539459670499	0.803176085560183	0.961026665401706	1.1521974426185	2.85111149852079	1.54893085384706	1.56504647974309	1.85611817767497	1.64805555900038	1.12910624056556
MPO	0	0	0.080795193631929	0.084595799522976	0.163488353795128	0.18064546553225	0.120971493320026	0.0590611655724865	0.101818525861129	0	0	0	0.0936872413909209	0	0	0.0399764414513072	0	0	0.247349654090496	0.125374798871554	0.122311970016424	0.425210868825979	0.432461999430768	0.296279342387616	0.531563160741163	0.54212579884647	0.306871858773154	0.378098147304161	0.141261905057176	0
PON1	0.14565401122546	0.141591721928331	0	0	0	0	0	0	0.0509092629305647	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480513332700853	0	0	0	0	0	0	0
GCFC2	21.1805207990357	21.082535422722	29.3650131255246	30.0708458774346	23.2627578615087	22.2595858765477	18.1791927778225	17.9170904938974	17.4109679222531	15.5848274732376	18.8682050034101	18.453425231409	16.7091195020708	18.8480963091054	23.2437411252752	24.8385623669407	21.7782238679933	22.5605697482413	19.9429781104697	18.7222187154891	24.4530167522502	26.2199195413726	23.8276951419699	24.6224593487574	19.4745412526081	18.8516501894591	16.9055706998131	19.3861231890497	19.4451721041371	19.692741941704
WDR54	21.7024476725936	25.4865099470995	13.7351829174279	14.5504775179519	18.2017033891909	21.0000353681241	23.0249075619117	24.5103837125819	23.2655331592681	20.0614163329768	19.3240192538659	21.089628835896	13.3035882775108	12.3264769370436	10.8658121889332	10.7536627504016	10.7985142298648	12.713488134957	14.3187966423498	14.7942262668433	10.1518935113632	10.5830260685577	20.0854573068956	20.1799152092898	24.0653140044636	20.6782268988582	23.1688253373731	22.6515162794038	22.0368571889194	20.8320101384346
CROT	11.2153588643605	9.15626468469872	7.91792897592904	7.82511145587528	6.81201474146366	6.23226856086263	6.08889849710799	6.17189180232484	5.85456523701494	5.31176980920425	8.27533231936387	6.9960787965232	4.77804931093697	6.84804274280202	5.96356203857732	7.11580657833268	7.93111214622835	8.88412423888559	9.09697061155046	8.94340231950416	6.27868112750977	5.95295216356371	4.03631199468716	4.93798903979359	5.70222299704157	5.45998125981088	4.90994974037047	5.63709965071657	5.69756350397276	5.53262057877126
ABCB4	65.718604351557	62.5377597688987	53.4040070868325	55.8755255849256	37.759815153702	32.1097314983575	24.3959178195386	25.3963011961692	27.8407486188379	28.631387801934	38.9347675897163	37.9359837930312	51.1063901787474	51.3000577948785	42.0673709294151	47.3365040869073	41.8951847841267	42.5825265243137	53.8488441943479	41.5053271664278	32.4534427110245	33.7263087457139	24.3139746346632	24.2270910263046	21.1658785822391	20.1748243713579	18.4736858981439	17.556471881686	17.3657968616955	18.7431635933883
KMT2E	410.579237109743	400.230240788716	332.887913066624	350.902953442307	294.170044595367	231.090711782131	232.628181654411	247.348161417573	214.124359885955	243.392406635162	329.671346993036	320.407903812382	285.697837312993	341.078182209826	283.825122107205	362.626300404807	483.79723083438	397.896437894456	368.551534260737	293.669570556802	219.794202412947	218.929264945474	210.472527936297	209.468836669506	199.722776667566	179.766204268495	173.658784879728	220.052778005433	178.978833707442	196.225115335408
RHBDD2	44.909986794517	41.675163487572	40.5187896064124	39.6754299762757	43.4334059915723	43.8968481243368	53.9936098518384	53.6275383398177	56.9165559563714	55.5364504158766	53.05158989603	52.386097268652	41.9250405224371	45.7905791402028	50.7913546505949	49.3309287509131	51.4912203955133	48.4031596463422	46.0070356608322	65.3620618117033	54.2657440306202	50.4583564340162	36.7112186183452	36.7057185291324	44.5063337311465	44.0283595206026	46.4910866041328	44.6843264995826	40.8717778632095	39.2364418596533
SOX8	0	0	0	0	0	0	0	0	0	0	8.85684215802187	7.16506620706723	1.59268310364566	2.00875920455526	1.66777582434789	1.75896342385752	7.07699237663453	4.49312030472375	9.92146945851878	9.82102591160503	0	0	0	0	0	0.0387232713461764	0	0	0	0
IBTK	71.4190168375508	73.202920236947	77.1594099184922	78.4203061577987	77.2209991092321	62.9549447379892	55.4049439405721	56.2557602077934	56.3565540641352	54.5879200928044	65.0843704036456	64.1138235604082	51.6216700063974	52.6842755012902	60.7980095966823	67.3603038454526	61.9236832955521	63.5674406747848	55.4063225162711	39.7856028419063	72.9387047864609	74.3646563924546	60.304423253957	64.2267774442487	60.1149610874552	50.6887621921449	50.8793541845889	57.6427811844616	55.4217540840986	51.6001551938462
ZNF195	28.790942885566	27.5631885353817	30.8637639673969	30.2852962292254	26.812090022401	21.4064876655716	20.8474206821512	19.8150210495692	14.967323301586	16.7415602022241	24.6918023799398	25.1115292068441	22.1570325889528	27.6660926809202	26.1790265761275	31.7412945123379	34.2868078936949	31.5539585036281	35.7557666635261	35.8154008776405	22.7500264230549	20.3628760515552	21.6230999715384	19.291077182127	20.4893436503867	18.1999375327029	18.0747524817388	17.667495246758	18.2698730540614	14.7912917514089
